Commune_Number,Commune_Name,EPCI_Number,Very_Low_Income_Population_Count,Very_Low_Income_Population_Percent
7145,Lussas,240700815,nd,7.6
7146,Lyas,200071413,nd,8.1
7147,Malarce-sur-la-Thines,200039832,nd,11.7
7148,Malbosc,200039832,nd,11.7
7149,Marcols-les-Eaux,200071413,nd,8.1
7150,Mariac,200041465,nd,7.1
7151,Mars,200041465,nd,7.1
7152,Mauves,200073096,nd,5.4
7153,Mayres,200039824,nd,8.7
7154,Mazan-l'Abbaye,200072007,nd,9.4
7155,Mercuer,200073245,nd,8.9
7156,Meyras,200039824,nd,8.7
7157,Meysse,200071405,nd,8.1
7158,Mézilhac,200073245,nd,8.9
7159,Mirabel,240700815,nd,7.6
7160,Monestier,200072015,nd,6.7
7161,Montpezat-sous-Bauzon,200039824,nd,8.7
7162,Montréal,240700617,nd,10.7
7163,Montselgues,200039832,nd,11.7
7165,Belsentes,200041465,nd,7.1
7166,Nozières,200016905,nd,8.7
7167,Les Ollières-sur-Eyrieux,200071413,nd,8.1
7168,Orgnac-l'Aven,200039808,nd,7
7169,Ozon,200040491,nd,6.2
7170,Pailharès,200073096,nd,5.4
7171,Payzac,240700302,nd,11.6
7172,Peaugres,200072015,nd,6.7
7173,Péreyres,200039824,nd,8.7
7174,Peyraud,200040491,nd,6.2
7175,Le Plagnal,200072007,nd,9.4
7176,Planzolles,240700302,nd,11.6
7177,Plats,200073096,nd,5.4
7178,Pont-de-Labeaume,200039824,nd,8.7
7179,Pourchères,200071413,nd,8.1
7181,Le Pouzin,200071413,nd,8.1
7182,Prades,200039824,nd,8.7
7183,Pradons,200039808,nd,7
7184,Pranles,200071413,nd,8.1
7185,Préaux,240700716,nd,4.9
7186,Privas,200071413,nd,8.1
7187,Prunet,240700617,nd,10.7
7188,Quintenas,200072015,nd,6.7
7189,Ribes,240700302,nd,11.6
7190,Rochecolombe,200039808,nd,7
7191,Rochemaure,200071405,nd,8.1
7192,Rochepaule,200041465,nd,7.1
7193,Rocher,240700617,nd,10.7
7194,Rochessauve,200071413,nd,8.1
7195,La Rochette,200072007,nd,9.4
7196,Rocles,240700302,nd,11.6
7197,Roiffieux,200072015,nd,6.7
7198,Rompon,200071413,nd,8.1
7199,Rosières,240700302,nd,11.6
7200,Le Roux,200072007,nd,9.4
7201,Ruoms,200039808,nd,7
7202,Sablières,240700302,nd,11.6
7203,Sagnes-et-Goudoulet,200072007,nd,9.4
7204,Saint-Agrève,200041465,nd,7.1
7205,Saint-Alban-d'Ay,240700716,nd,4.9
7206,Saint-Alban-en-Montagne,200072007,nd,9.4
7207,Saint-Alban-Auriolles,200039808,nd,7
7208,Saint-Andéol-de-Berg,240700815,nd,7.6
7209,Saint-Andéol-de-Fourchades,200041465,nd,7.1
7210,Saint-Andéol-de-Vals,200073245,nd,8.9
7211,Saint-André-de-Cruzières,200039832,nd,11.7
7212,Saint-André-en-Vivarais,200041465,nd,7.1
7213,Saint-André-Lachamp,240700302,nd,11.6
7214,Saint-Apollinaire-de-Rias,200071413,nd,8.1
7215,Saint-Barthélemy-le-Meil,200041465,nd,7.1
7216,Saint-Barthélemy-Grozon,200016905,nd,8.7
7217,Saint-Barthélemy-le-Plain,200073096,nd,5.4
7218,Saint-Basile,200016905,nd,8.7
7219,Saint-Bauzile,200071405,nd,8.1
7220,Saint-Christol,200041465,nd,7.1
7221,Saint-Cierge-la-Serre,200071413,nd,8.1
7222,Saint-Cierge-sous-le-Cheylard,200041465,nd,7.1
7223,Saint-Cirgues-de-Prades,200039824,nd,8.7
7224,Saint-Cirgues-en-Montagne,200072007,nd,9.4
7225,Saint-Clair,200072015,nd,6.7
7226,Saint-Clément,200041465,nd,7.1
7227,Saint-Cyr,200072015,nd,6.7
7228,Saint-Désirat,200072015,nd,6.7
7229,Saint-Didier-sous-Aubenas,200073245,nd,8.9
7230,Saint-Étienne-de-Boulogne,200073245,nd,8.9
7231,Saint-Étienne-de-Fontbellon,200073245,nd,8.9
7232,Saint-Étienne-de-Lugdarès,200072007,nd,9.4
7233,Saint-Étienne-de-Serre,200071413,nd,8.1
7234,Saint-Étienne-de-Valoux,200040491,nd,6.2
7235,Sainte-Eulalie,200072007,nd,9.4
7236,Saint-Félicien,200073096,nd,5.4
7237,Saint-Fortunat-sur-Eyrieux,200071413,nd,8.1
7238,Saint-Genest-de-Beauzon,240700302,nd,11.6
7239,Saint-Genest-Lachamp,200041465,nd,7.1
7240,Saint-Georges-les-Bains,200041366,2.6,3.9
7241,Saint-Germain,240700815,nd,7.6
7242,Saint-Gineis-en-Coiron,240700815,nd,7.6
7243,Saint-Jacques-d'Atticieux,200072015,nd,6.7
7244,Saint-Jean-Chambre,200071413,nd,8.1
7245,Saint-Jean-de-Muzols,200073096,nd,5.4
7247,Saint-Jean-le-Centenier,240700815,nd,7.6
7248,Saint-Jean-Roure,200041465,nd,7.1
7249,Saint-Jeure-d'Andaure,200041465,nd,7.1
7250,Saint-Jeure-d'Ay,240700716,nd,4.9
7251,Saint-Joseph-des-Bancs,200073245,nd,8.9
7253,Saint-Julien-du-Gua,200071413,nd,8.1
7254,Saint-Julien-du-Serre,200073245,nd,8.9
7255,Saint-Julien-en-Saint-Alban,200071413,nd,8.1
7257,Saint-Julien-le-Roux,200071413,nd,8.1
7258,Saint-Julien-Vocance,200072015,nd,6.7
7259,Saint-Just-d'Ardèche,240700864,5.8,7.4
7260,Saint-Lager-Bressac,200071405,nd,8.1
7261,Saint-Laurent-du-Pape,200071413,nd,8.1
7262,Saint-Laurent-les-Bains-Laval-d'Aurelle,200072007,nd,9.4
7263,Saint-Laurent-sous-Coiron,240700815,nd,7.6
7264,Saint-Marcel-d'Ardèche,240700864,5.2,7.4
7265,Saint-Marcel-lès-Annonay,200072015,nd,6.7
7266,Sainte-Marguerite-Lafigère,200039832,nd,11.7
7267,Saint-Martial,200072007,nd,9.4
7268,Saint-Martin-d'Ardèche,240700864,4.9,7.4
7269,Saint-Martin-de-Valamas,200041465,nd,7.1
7270,Saint-Martin-sur-Lavezon,200071405,nd,8.1
7272,Saint-Maurice-d'Ardèche,200039808,nd,7
7273,Saint-Maurice-d'Ibie,240700815,nd,7.6
7274,Saint-Maurice-en-Chalencon,200071413,nd,8.1
7275,Saint-Mélany,240700302,nd,11.6
7276,Saint-Michel-d'Aurance,200041465,nd,7.1
7277,Saint-Michel-de-Boulogne,200073245,nd,8.9
7278,Saint-Michel-de-Chabrillanoux,200071413,nd,8.1
7279,Saint-Montan,240700864,5.4,7.4
7280,Saint-Paul-le-Jeune,200039832,nd,11.7
7281,Saint-Péray,200041366,3.7,3.9
7282,Saint-Pierre-de-Colombier,200039824,nd,8.7
7283,Saint-Pierre-la-Roche,200071405,nd,8.1
7284,Saint-Pierre-Saint-Jean,200039832,nd,11.7
7285,Saint-Pierre-sur-Doux,240700716,nd,4.9
7286,Saint-Pierreville,200041465,nd,7.1
7287,Saint-Pons,240700815,nd,7.6
7288,Saint-Priest,200071413,nd,8.1
7289,Saint-Privat,200073245,nd,8.9
7290,Saint-Prix,200016905,nd,8.7
7291,Saint-Remèze,200039808,nd,7
7292,Saint-Romain-d'Ay,240700716,nd,4.9
7293,Saint-Romain-de-Lerps,200041366,3.9,3.9
7294,Saint-Sauveur-de-Cruzières,200035129,nd,12.7
7295,Saint-Sauveur-de-Montagut,200071413,nd,8.1
7296,Saint-Sernin,200073245,nd,8.9
7297,Saint-Sylvestre,200041366,5.3,3.9
7298,Saint-Symphorien-sous-Chomérac,200071405,nd,8.1
7299,Saint-Symphorien-de-Mahun,240700716,nd,4.9
7300,Saint-Thomé,200071405,nd,8.1
7301,Saint-Victor,200073096,nd,5.4
7302,Saint-Vincent-de-Barrès,200071405,nd,8.1
7303,Saint-Vincent-de-Durfort,200071413,nd,8.1
7304,Salavas,200039808,nd,7
7305,Les Salelles,200039832,nd,11.7
7306,Sampzon,200039808,nd,7
7307,Sanilhac,240700617,nd,10.7
7308,Sarras,200040491,nd,6.2
7309,Satillieu,240700716,nd,4.9
7310,Savas,200072015,nd,6.7
7311,Sceautres,240700815,nd,7.6
7312,Sécheras,200073096,nd,5.4
7313,Serrières,200072015,nd,6.7
7314,Silhac,200071413,nd,8.1
7315,La Souche,200039824,nd,8.7
7316,Soyons,200041366,4.3,3.9
7317,Talencieux,200072015,nd,6.7
7318,Tauriers,240700617,nd,10.7
7319,Le Teil,200071405,nd,8.1
7321,Thorrenc,200072015,nd,6.7
7322,Thueyts,200039824,nd,8.7
7323,Toulaud,200041366,4,3.9
7324,Tournon-sur-Rhône,200073096,nd,5.4
7325,Ucel,200073245,nd,8.9
7326,Usclades-et-Rieutord,200072007,nd,9.4
7327,Uzer,240700617,nd,10.7
7328,Vagnas,200039808,nd,7
7329,Valgorge,240700302,nd,11.6
7330,Vallon-Pont-d'Arc,200039808,nd,7
7331,Vals-les-Bains,200073245,nd,8.9
7332,Valvignères,200071405,nd,8.1
7333,Vanosc,200072015,nd,6.7
7334,Les Vans,200039832,nd,11.7
7335,Vaudevant,200073096,nd,5.4
7336,Vernon,240700302,nd,11.6
7337,Vernosc-lès-Annonay,200072015,nd,6.7
7338,Vernoux-en-Vivarais,200071413,nd,8.1
7339,Vesseaux,200073245,nd,8.9
7340,Veyras,200071413,nd,8.1
7341,Villeneuve-de-Berg,240700815,nd,7.6
7342,Villevocance,200072015,nd,6.7
7343,Vinezac,200073245,nd,8.9
7344,Vinzieux,200072015,nd,6.7
7345,Vion,200073096,nd,5.4
7346,Viviers,240700864,6.5,7.4
7347,Vocance,200072015,nd,6.7
7348,Vogüé,200039808,nd,7
7349,La Voulte-sur-Rhône,200071413,nd,8.1
8001,Acy-Romance,200043156,nd,7.4
8003,Aiglemont,200041630,nd,13.8
8004,Aire,200043156,nd,7.4
8005,Alincourt,200043156,nd,7.4
8006,Alland'Huy-et-Sausseuil,240800862,nd,7
8008,Amagne,200043156,nd,7.4
8010,Ambly-Fleury,200043156,nd,7.4
8011,Anchamps,240800821,9.3,13
8013,Angecourt,240800847,nd,12.8
8014,Annelles,200043156,nd,7.4
8015,Antheny,200041622,nd,11.7
8016,Aouste,200041622,nd,11.7
8017,Apremont,240800920,nd,8.8
8018,Ardeuil-et-Montfauxelles,240800920,nd,8.8
8019,Les Grandes-Armoises,240800920,nd,8.8
8020,Les Petites-Armoises,240800920,nd,8.8
8021,Arnicourt,200043156,nd,7.4
8022,Arreux,200041630,nd,13.8
8023,Artaise-le-Vivier,240800847,nd,12.8
8024,Asfeld,200043156,nd,7.4
8025,Attigny,240800862,nd,7
8026,Aubigny-les-Pothées,200041622,nd,11.7
8027,Auboncourt-Vauzelles,240800862,nd,7
8028,Aubrives,240800821,7.7,13
8029,Auflance,240800847,nd,12.8
8030,Auge,200041622,nd,11.7
8031,Aure,240800920,nd,8.8
8032,Aussonce,200043156,nd,7.4
8033,Authe,240800920,nd,8.8
8034,Autrecourt-et-Pourron,240800847,nd,12.8
8035,Autruche,240800920,nd,8.8
8036,Autry,240800920,nd,8.8
8037,Auvillers-les-Forges,200041622,nd,11.7
8038,Avançon,200043156,nd,7.4
8039,Avaux,200043156,nd,7.4
8040,Les Ayvelles,200041630,nd,13.8
8041,Baâlons,240800862,nd,7
8043,Balan,200041630,nd,13.8
8044,Balham,200043156,nd,7.4
8045,Ballay,240800920,nd,8.8
8046,Banogne-Recouvrance,200043156,nd,7.4
8047,Barbaise,240800862,nd,7
8048,Barby,200043156,nd,7.4
8049,Bar-lès-Buzancy,240800920,nd,8.8
8052,Bayonville,240800920,nd,8.8
8053,Bazeilles,200041630,nd,13.8
8055,Beaumont-en-Argonne,240800847,nd,12.8
8056,Beffu-et-le-Morthomme,240800920,nd,8.8
8057,Belleville-et-Châtillon-sur-Bar,240800920,nd,8.8
8058,Belval,200041630,nd,13.8
8059,Belval-Bois-des-Dames,240800920,nd,8.8
8060,Bergnicourt,200043156,nd,7.4
8061,La Berlière,240800920,nd,8.8
8062,Bertoncourt,200043156,nd,7.4
8063,La Besace,240800847,nd,12.8
8064,Biermes,200043156,nd,7.4
8065,Bièvres,240800847,nd,12.8
8066,Bignicourt,200043156,nd,7.4
8067,Blagny,240800847,nd,12.8
8069,Blanchefosse-et-Bay,200041622,nd,11.7
8070,Blanzy-la-Salonnaise,200043156,nd,7.4
8071,Blombay,200067759,nd,9.7
8073,Bossus-lès-Rumigny,200041622,nd,11.7
8074,Bouconville,240800920,nd,8.8
8075,Boult-aux-Bois,240800920,nd,8.8
8076,Boulzicourt,240800862,nd,7
8077,Bourcq,240800920,nd,8.8
8078,Bourg-Fidèle,200067759,nd,9.7
8080,Bouvellemont,240800862,nd,7
8081,Bogny-sur-Meuse,200067759,nd,9.7
8082,Brécy-Brières,240800920,nd,8.8
8083,Brévilly,240800847,nd,12.8
8084,Brienne-sur-Aisne,200043156,nd,7.4
8085,Brieulles-sur-Bar,240800920,nd,8.8
8086,Briquenay,240800920,nd,8.8
8087,Brognon,200041622,nd,11.7
8088,Bulson,240800847,nd,12.8
8089,Buzancy,240800920,nd,8.8
8090,Carignan,240800847,nd,12.8
8092,Cauroy,240800920,nd,8.8
8094,Cernion,200041622,nd,11.7
8095,Chagny,240800862,nd,7
8096,Chalandry-Elaire,200041630,nd,13.8
8097,Challerange,240800920,nd,8.8
8098,Champigneulle,240800920,nd,8.8
8099,Champigneul-sur-Vence,240800862,nd,7
8100,Champlin,200041622,nd,11.7
8101,La Chapelle,200041630,nd,13.8
8102,Chappes,240800862,nd,7
8103,Charbogne,240800862,nd,7
8104,Chardeny,240800920,nd,8.8
8105,Charleville-Mézières,200041630,nd,13.8
8106,Charnois,240800821,20,13
8107,Château-Porcien,200043156,nd,7.4
8109,Chatel-Chéhéry,240800920,nd,8.8
8110,Le Châtelet-sur-Sormonne,200067759,nd,9.7
8111,Le Châtelet-sur-Retourne,200043156,nd,7.4
8113,Chaumont-Porcien,240800862,nd,7
8115,Chémery-Chéhéry,240800847,nd,12.8
8116,Bairon et ses environs,240800920,nd,8.8
8117,Chesnois-Auboncourt,240800862,nd,7
8119,Cheveuges,200041630,nd,13.8
8120,Chevières,240800920,nd,8.8
8121,Chilly,200041622,nd,11.7
8122,Chooz,240800821,4.7,13
8123,Chuffilly-Roche,240800862,nd,7
8124,Clavy-Warby,240800862,nd,7
8125,Cliron,200041630,nd,13.8
8126,Condé-lès-Herpy,200043156,nd,7.4
8128,Condé-lès-Autry,240800920,nd,8.8
8130,Contreuve,240800920,nd,8.8
8131,Cornay,240800920,nd,8.8
8132,Corny-Machéroménil,200043156,nd,7.4
8133,Coucy,200043156,nd,7.4
8134,Coulommes-et-Marqueny,240800862,nd,7
8135,La Croix-aux-Bois,240800920,nd,8.8
8136,Daigny,200041630,nd,13.8
8137,Damouzy,200041630,nd,13.8
8138,Les Deux-Villes,240800847,nd,12.8
8139,Deville,200067759,nd,9.7
8140,Dom-le-Mesnil,200041630,nd,13.8
8141,Dommery,240800862,nd,7
8142,Donchery,200041630,nd,13.8
8143,Doumely-Bégny,240800862,nd,7
8144,Doux,200043156,nd,7.4
8145,Douzy,240800847,nd,12.8
8146,Draize,240800862,nd,7
8147,Dricourt,240800920,nd,8.8
8148,L'Écaille,200043156,nd,7.4
8149,L'Échelle,200041622,nd,11.7
8150,Écly,200043156,nd,7.4
8151,Écordal,240800862,nd,7
8153,Escombres-et-le-Chesnois,240800847,nd,12.8
8154,Estrebay,200041622,nd,11.7
8155,Étalle,200041622,nd,11.7
8156,Éteignières,200041622,nd,11.7
8158,Étrépigny,200041630,nd,13.8
8159,Euilly-et-Lombut,240800847,nd,12.8
8160,Évigny,240800862,nd,7
8161,Exermont,240800920,nd,8.8
8162,Fagnon,200041630,nd,13.8
8163,Faissault,240800862,nd,7
8164,Falaise,240800920,nd,8.8
8165,Faux,240800862,nd,7
8166,Fépin,240800821,6.3,13
8167,La Férée,200041622,nd,11.7
8168,La Ferté-sur-Chiers,240800847,nd,12.8
8169,Flaignes-Havys,200041622,nd,11.7
8170,Fleigneux,200041630,nd,13.8
8171,Fléville,240800920,nd,8.8
8172,Fligny,200041622,nd,11.7
8173,Flize,200041630,nd,13.8
8174,Floing,200041630,nd,13.8
8175,Foisches,240800821,11.2,13
8176,Fossé,240800920,nd,8.8
8178,Fraillicourt,240800862,nd,7
8179,Francheval,200041630,nd,13.8
8180,La Francheville,200041630,nd,13.8
8182,Le Fréty,200041622,nd,11.7
8183,Fromelennes,240800821,10.2,13
8184,Fromy,240800847,nd,12.8
8185,Fumay,240800821,14.5,13
8186,Germont,240800920,nd,8.8
8187,Gernelle,200041630,nd,13.8
8188,Gespunsart,200041630,nd,13.8
8189,Girondelle,200041622,nd,11.7
8190,Givet,240800821,17.5,13
8191,Givonne,200041630,nd,13.8
8192,Givron,240800862,nd,7
8193,Givry,240800862,nd,7
8194,Glaire,200041630,nd,13.8
8195,Gomont,200043156,nd,7.4
8196,Grandchamp,240800862,nd,7
8197,Grandham,240800920,nd,8.8
8198,Grandpré,240800920,nd,8.8
8199,La Grandville,200041630,nd,13.8
8200,Grivy-Loisy,240800920,nd,8.8
8201,Gruyères,240800862,nd,7
8202,Gué-d'Hossus,200067759,nd,9.7
8203,Guignicourt-sur-Vence,240800862,nd,7
8204,Guincourt,240800862,nd,7
8205,Hagnicourt,240800862,nd,7
8206,Ham-les-Moines,200067759,nd,9.7
8207,Ham-sur-Meuse,240800821,8,13
8208,Hannappes,200041622,nd,11.7
8209,Hannogne-Saint-Martin,200041630,nd,13.8
8210,Hannogne-Saint-Rémy,200043156,nd,7.4
8211,Haraucourt,240800847,nd,12.8
8212,Harcy,200067759,nd,9.7
8214,Hargnies,240800821,17.5,13
8215,Harricourt,240800920,nd,8.8
8216,Haudrecy,200041630,nd,13.8
8217,Haulmé,200067759,nd,9.7
8218,Les Hautes-Rivières,200067759,nd,9.7
8219,Hauteville,200043156,nd,7.4
8220,Hauviné,240800920,nd,8.8
8222,Haybes,240800821,7.7,13
8223,Herbeuval,240800847,nd,12.8
8225,Herpy-l'Arlésienne,200043156,nd,7.4
8226,Hierges,240800821,10.8,13
8228,La Horgne,240800862,nd,7
8229,Houdilcourt,200043156,nd,7.4
8230,Houldizy,200041630,nd,13.8
8232,Illy,200041630,nd,13.8
8233,Imécourt,240800920,nd,8.8
8234,Inaumont,200043156,nd,7.4
8235,Issancourt-et-Rumel,200041630,nd,13.8
8236,Jandun,240800862,nd,7
8237,Joigny-sur-Meuse,200067759,nd,9.7
8238,Jonval,240800862,nd,7
8239,Juniville,200043156,nd,7.4
8240,Justine-Herbigny,240800862,nd,7
8242,Laifour,200067759,nd,9.7
8243,Lalobbe,240800862,nd,7
8244,Lametz,240800862,nd,7
8245,Lançon,240800920,nd,8.8
8246,Landres-et-Saint-Georges,240800920,nd,8.8
8247,Landrichamps,240800821,13.9,13
8248,Launois-sur-Vence,240800862,nd,7
8249,Laval-Morency,200067759,nd,9.7
8250,Leffincourt,240800920,nd,8.8
8251,Lépron-les-Vallées,200041622,nd,11.7
8252,Létanne,240800847,nd,12.8
8254,Liart,200041622,nd,11.7
8255,Linay,240800847,nd,12.8
8256,Liry,240800920,nd,8.8
8257,Logny-Bogny,200041622,nd,11.7
8259,Longwé,240800920,nd,8.8
8260,Lonny,200067759,nd,9.7
8262,Lucquy,240800862,nd,7
8263,Lumes,200041630,nd,13.8
8264,Machault,240800920,nd,8.8
8268,Maisoncelle-et-Villers,240800847,nd,12.8
8269,Malandry,240800847,nd,12.8
8271,Manre,240800920,nd,8.8
8272,Maranwez,240800862,nd,7
8273,Marby,200041622,nd,11.7
8274,Marcq,240800920,nd,8.8
8275,Margny,240800847,nd,12.8
8276,Margut,240800847,nd,12.8
8277,Marlemont,200041622,nd,11.7
8278,Marquigny,240800862,nd,7
8279,Mars-sous-Bourcq,240800920,nd,8.8
8280,Marvaux-Vieux,240800920,nd,8.8
8281,Matton-et-Clémency,240800847,nd,12.8
8282,Maubert-Fontaine,200041622,nd,11.7
